,person_name,mentioned_in
6129,CI. Christophides John,frus1969-76v30_d190
6130,Arthur Hartman,frus1969-76v30_d190
6131,CI. Christophides John,frus1969-76v30_d190
6132,CI. Christophides John,frus1969-76v30_d191
6133,Dimitriou G. Nicos,frus1969-76v30_d191
6134,CI. Christophides John,frus1969-76v30_d191
6135,Crawford R. William,frus1969-76v30_d191
6136,CI. Christophides John,frus1969-76v30_d191
6137,CI. Christophides John,frus1969-76v30_d191
6138,CI. Christophides John,frus1969-76v30_d191
6139,CI. Christophides John,frus1969-76v30_d191
6140,CI. Christophides John,frus1969-76v30_d191
6141,CI. Christophides John,frus1969-76v30_d191
6142,Denktash Rauf,frus1969-76v30_d191
6143,Kurt Waldheim,frus1969-76v30_d191
6144,CI. Christophides John,frus1969-76v30_d191
6145,Demirel Suleyman,frus1969-76v30_d191
6146,III Makarios,frus1969-76v30_d191
6147,CI. Christophides John,frus1969-76v30_d191
6148,Helmut Schmidt,frus1969-76v30_d191
6149,CI. Christophides John,frus1969-76v30_d191
6150,CI. Christophides John,frus1969-76v30_d191
6151,Kurt Waldheim,frus1969-76v30_d191
6152,CI. Christophides John,frus1969-76v30_d191
6153,CI. Christophides John,frus1969-76v30_d191
6154,Ford Gerald R.,frus1969-76v30_d192
6155,Donald H. Rumsfeld,frus1969-76v30_d192
6156,Brent C. Scowcroft,frus1969-76v30_d192
6157,Donald H. Rumsfeld,frus1969-76v30_d192
6158,Max Stoel Van der,frus1969-76v30_d193
6159,J. McCloskey Robert,frus1969-76v30_d193
6160,Helmut Sonnenfeldt “Hal”,frus1969-76v30_d193
6161,Arthur Hartman,frus1969-76v30_d193
6162,Max Stoel Van der,frus1969-76v30_d193
6163,Max Stoel Van der,frus1969-76v30_d193
6164,Max Stoel Van der,frus1969-76v30_d193
6165,Max Stoel Van der,frus1969-76v30_d193
6166,Max Stoel Van der,frus1969-76v30_d193
6167,Max Stoel Van der,frus1969-76v30_d193
6168,Arthur Hartman,frus1969-76v30_d193
6169,Max Stoel Van der,frus1969-76v30_d193
6170,Arthur Hartman,frus1969-76v30_d193
6171,Bitsios Dimitrios,frus1969-76v30_d193
6172,Max Stoel Van der,frus1969-76v30_d193
6173,Max Stoel Van der,frus1969-76v30_d193
6174,Max Stoel Van der,frus1969-76v30_d193
6175,Max Stoel Van der,frus1969-76v30_d193
6176,Arthur Hartman,frus1969-76v30_d193
6177,Arthur Hartman,frus1969-76v30_d193
6178,Max Stoel Van der,frus1969-76v30_d193
6179,Arthur Hartman,frus1969-76v30_d194
6180,A. Henry Kissinger,frus1969-76v30_d194
6181,III Makarios,frus1969-76v30_d194
6182,Kurt Waldheim,frus1969-76v30_d194
6183,Kurt Waldheim,frus1969-76v30_d194
6184,III Makarios,frus1969-76v30_d194
6185,III Makarios,frus1969-76v30_d194
6186,Demirel Suleyman,frus1969-76v30_d194
6187,III Makarios,frus1969-76v30_d194
6188,III Makarios,frus1969-76v30_d194
6189,III Makarios,frus1969-76v30_d194
6190,Denktash Rauf,frus1969-76v30_d194
6191,III Makarios,frus1969-76v30_d194
6192,Denktash Rauf,frus1969-76v30_d194
6193,Kenneth Rush,frus1969-76v30_d195
6194,James Schlesinger,frus1969-76v30_d195
6195,Fahri Korutuk,frus1969-76v30_d196
6196,Faruk Gen. Gürler,frus1969-76v30_d196
6197,Demirel Suleyman,frus1969-76v30_d196
6198,Demirel Suleyman,frus1969-76v30_d196
6199,Demirel Suleyman,frus1969-76v30_d196
6200,Demirel Suleyman,frus1969-76v30_d196
6201,Mehmet Naim Talu,frus1969-76v30_d196
6202,Demirel Suleyman,frus1969-76v30_d196
6203,Demirel Suleyman,frus1969-76v30_d196
6204,Demirel Suleyman,frus1969-76v30_d196
6205,Dillon Robert,frus1969-76v30_d197
6206,J. Joseph Sisco,frus1969-76v30_d197
6207,Demirel Suleyman,frus1969-76v30_d197
6208,Bulent Ecevit,frus1969-76v30_d197
6209,Demirel Suleyman,frus1969-76v30_d197
6210,Donald H. Rumsfeld,frus1969-76v30_d198
6211,B. Macomber William,frus1969-76v30_d198
6212,H. Harold Saunders “Hal”,frus1969-76v30_d199
6213,A. Henry Kissinger,frus1969-76v30_d199
6214,B. Macomber William,frus1969-76v30_d199
6215,B. Macomber William,frus1969-76v30_d199
6216,Gen. Sancar Semih,frus1969-76v30_d200
6217,B. Macomber William,frus1969-76v30_d200
6218,Arthur Hartman,frus1969-76v30_d201
6219,Dillon Robert,frus1969-76v30_d201
6220,Esenbel Melih,frus1969-76v30_d201
6221,Arthur Hartman,frus1969-76v30_d201
6222,Arthur Hartman,frus1969-76v30_d201
6223,Arthur Hartman,frus1969-76v30_d201
6224,B. Macomber William,frus1969-76v30_d201
6225,Arthur Hartman,frus1969-76v30_d201
6226,Alfred Atherton Jr. L. “Roy”,frus1969-76v30_d201
6227,M. Nixon Richard,frus1969-76v30_d201
6228,Bulent Ecevit,frus1969-76v30_d201
6229,Georges Pompidou,frus1969-76v30_d201
6230,Brent C. Scowcroft,frus1969-76v30_d202
6231,B. Macomber William,frus1969-76v30_d202
6232,M. Nixon Richard,frus1969-76v30_d202
6233,Bulent Ecevit,frus1969-76v30_d202
6234,B. Macomber William,frus1969-76v30_d202
6235,Bulent Ecevit,frus1969-76v30_d202
6236,B. Macomber William,frus1969-76v30_d202
6237,Bulent Ecevit,frus1969-76v30_d202
6238,Bulent Ecevit,frus1969-76v30_d202
6239,B. Macomber William,frus1969-76v30_d202
6240,B. Macomber William,frus1969-76v30_d202
6241,Bulent Ecevit,frus1969-76v30_d202
6242,B. Macomber William,frus1969-76v30_d202
6243,Bulent Ecevit,frus1969-76v30_d204
6244,Hasan Isik,frus1969-76v30_d204
6245,Bulent Ecevit,frus1969-76v30_d204
6246,Hasan Isik,frus1969-76v30_d204
6247,Bulent Ecevit,frus1969-76v30_d204
6248,Bulent Ecevit,frus1969-76v30_d204
6249,Bulent Ecevit,frus1969-76v30_d204
6250,Bulent Ecevit,frus1969-76v30_d204
6251,Hasan Isik,frus1969-76v30_d204
6252,B. Macomber William,frus1969-76v30_d204
6253,Brent C. Scowcroft,frus1969-76v30_d205
6254,A. Henry Kissinger,frus1969-76v30_d205
6255,A. Henry Kissinger,frus1969-76v30_d205
6256,B. Macomber William,frus1969-76v30_d206
6257,Bulent Ecevit,frus1969-76v30_d206
6258,Bulent Ecevit,frus1969-76v30_d206
6259,Bulent Ecevit,frus1969-76v30_d206
6260,A. Henry Kissinger,frus1969-76v30_d207
6261,A. Henry Kissinger,frus1969-76v30_d207
6262,B. Macomber William,frus1969-76v30_d207
6263,A. Henry Kissinger,frus1969-76v30_d208
6264,Ford Gerald R.,frus1969-76v30_d208
6265,M. Nixon Richard,frus1969-76v30_d208
6266,Bulent Ecevit,frus1969-76v30_d208
6267,A. Henry Kissinger,frus1969-76v30_d209
6268,Esenbel Melih,frus1969-76v30_d210
6269,J. Joseph Sisco,frus1969-76v30_d210
6270,Arthur Hartman,frus1969-76v30_d210
6271,A. Clift Denis,frus1969-76v30_d210
6272,J. Joseph Sisco,frus1969-76v30_d210
6273,Constantine Karamanlis,frus1969-76v30_d210
6274,Georgios Mavros,frus1969-76v30_d210
6275,Georgios Mavros,frus1969-76v30_d210
6276,Georgios Mavros,frus1969-76v30_d210
6277,Constantine Karamanlis,frus1969-76v30_d210
6278,Georgios Mavros,frus1969-76v30_d210
6279,A. Henry Kissinger,frus1969-76v30_d210
6280,Georgios Mavros,frus1969-76v30_d210
6281,Constantine Karamanlis,frus1969-76v30_d210
6282,Georgios Mavros,frus1969-76v30_d210
6283,Georgios Mavros,frus1969-76v30_d210
6284,Georgios Mavros,frus1969-76v30_d210
6285,Georgios Mavros,frus1969-76v30_d210
6286,III Makarios,frus1969-76v30_d210
6287,Georgios Mavros,frus1969-76v30_d210
6288,Georgios Mavros,frus1969-76v30_d210
6289,A. Henry Kissinger,frus1969-76v30_d210
6290,Esenbel Melih,frus1969-76v30_d210
6291,A. Henry Kissinger,frus1969-76v30_d211
6292,(Mike) J. Mansfield Michael,frus1969-76v30_d211
6293,Fulbright J. William,frus1969-76v30_d211
6294,H. Hubert Humphrey,frus1969-76v30_d211
6295,(Tip) O’Neill P. Thomas,frus1969-76v30_d211
6296,J. John Rhodes,frus1969-76v30_d211
6297,E. Morgan Thomas,frus1969-76v30_d211
6298,Frelinghuysen H.B. Peter,frus1969-76v30_d211
6299,Brent C. Scowcroft,frus1969-76v30_d211
6300,(Mike) J. Mansfield Michael,frus1969-76v30_d211
6301,(Bill) Clements Jr. William,frus1969-76v30_d211
6302,(Bill) Clements Jr. William,frus1969-76v30_d211
6303,(Bill) Clements Jr. William,frus1969-76v30_d211
6304,E. Morgan Thomas,frus1969-76v30_d211
6305,(Mike) J. Mansfield Michael,frus1969-76v30_d211
6306,A. Henry Kissinger,frus1969-76v30_d211
6307,Constantine Karamanlis,frus1969-76v30_d211
6308,Constantine Karamanlis,frus1969-76v30_d211
6309,Georgios Mavros,frus1969-76v30_d211
6310,(Tip) O’Neill P. Thomas,frus1969-76v30_d211
6311,A. Henry Kissinger,frus1969-76v30_d211
6312,III Makarios,frus1969-76v30_d211
6313,Constantine Karamanlis,frus1969-76v30_d211
6314,Constantine Karamanlis,frus1969-76v30_d211
6315,Georgios Mavros,frus1969-76v30_d211
6316,Constantine Karamanlis,frus1969-76v30_d211
6317,Constantine Karamanlis,frus1969-76v30_d211
6318,Constantine Karamanlis,frus1969-76v30_d211
6319,Georgios Mavros,frus1969-76v30_d211
6320,III Makarios,frus1969-76v30_d211
6321,Bulent Ecevit,frus1969-76v30_d211
6322,Fulbright J. William,frus1969-76v30_d211
6323,A. Henry Kissinger,frus1969-76v30_d211
6324,E. Morgan Thomas,frus1969-76v30_d211
6325,A. Henry Kissinger,frus1969-76v30_d211
6326,A. Henry Kissinger,frus1969-76v30_d211
6327,Frelinghuysen H.B. Peter,frus1969-76v30_d211
6328,Brademas John,frus1969-76v30_d211
6329,A. Henry Kissinger,frus1969-76v30_d211
6330,Frelinghuysen H.B. Peter,frus1969-76v30_d211
6331,A. Henry Kissinger,frus1969-76v30_d211
6332,Frelinghuysen H.B. Peter,frus1969-76v30_d211
6333,A. Henry Kissinger,frus1969-76v30_d211
6334,Frelinghuysen H.B. Peter,frus1969-76v30_d211
6335,J. John Rhodes,frus1969-76v30_d211
6336,Brademas John,frus1969-76v30_d211
6337,A. Henry Kissinger,frus1969-76v30_d211
6338,(Tip) O’Neill P. Thomas,frus1969-76v30_d211
6339,(Mike) J. Mansfield Michael,frus1969-76v30_d211
6340,J. John Rhodes,frus1969-76v30_d211
6341,A. Henry Kissinger,frus1969-76v30_d211
6342,J. John Rhodes,frus1969-76v30_d211
6343,Ford Gerald R.,frus1969-76v30_d211
6344,A. Henry Kissinger,frus1969-76v30_d211
6345,H. Hubert Humphrey,frus1969-76v30_d211
6346,A. Henry Kissinger,frus1969-76v30_d211
6347,H. Hubert Humphrey,frus1969-76v30_d211
6348,A. Henry Kissinger,frus1969-76v30_d211
6349,J. John Rhodes,frus1969-76v30_d211
6350,H. Hubert Humphrey,frus1969-76v30_d211
6351,(Mike) J. Mansfield Michael,frus1969-76v30_d211
6352,Fulbright J. William,frus1969-76v30_d211
6353,H. Hubert Humphrey,frus1969-76v30_d211
6354,Fulbright J. William,frus1969-76v30_d211
6355,(Mike) J. Mansfield Michael,frus1969-76v30_d211
6356,Fulbright J. William,frus1969-76v30_d211
6357,J. John Rhodes,frus1969-76v30_d211
6358,Frelinghuysen H.B. Peter,frus1969-76v30_d211
6359,Hamilton Herbert Lee,frus1969-76v30_d211
6360,A. Henry Kissinger,frus1969-76v30_d211
6361,D. Hugh Scott,frus1969-76v30_d211
6362,Fulbright J. William,frus1969-76v30_d211
6363,A. Henry Kissinger,frus1969-76v30_d211
6364,Fulbright J. William,frus1969-76v30_d211
6365,(Mike) J. Mansfield Michael,frus1969-76v30_d211
6366,(Mike) J. Mansfield Michael,frus1969-76v30_d211
6367,H. Hubert Humphrey,frus1969-76v30_d211
6368,(Mike) J. Mansfield Michael,frus1969-76v30_d211
6369,H. Hubert Humphrey,frus1969-76v30_d211
6370,J. John Rhodes,frus1969-76v30_d211
6371,A. Henry Kissinger,frus1969-76v30_d211
6372,Constantine Karamanlis,frus1969-76v30_d211
6373,J. John Rhodes,frus1969-76v30_d211
6374,(Tip) O’Neill P. Thomas,frus1969-76v30_d211
6375,J. John Rhodes,frus1969-76v30_d211
6376,A. Henry Kissinger,frus1969-76v30_d212
6377,Brent C. Scowcroft,frus1969-76v30_d212
6378,Bulent Ecevit,frus1969-76v30_d212
6379,Bulent Ecevit,frus1969-76v30_d212
6380,Colby E. William,frus1969-76v30_d213
6381,A. Henry Kissinger,frus1969-76v30_d213
6382,Eagleton F. Thomas,frus1969-76v30_d213
6383,(Bill) Clements Jr. William,frus1969-76v30_d213
6384,Brent C. Scowcroft,frus1969-76v30_d214
6385,Alexander Brig. Gen. Haig Jr. M.,frus1969-76v30_d214
6386,Alexander Brig. Gen. Haig Jr. M.,frus1969-76v30_d214
6387,Bulent Ecevit,frus1969-76v30_d215
6388,Bulent Ecevit,frus1969-76v30_d215
6389,Irmak Mahmut Sadi,frus1969-76v30_d215
6390,Demirel Suleyman,frus1969-76v30_d215
6391,Demirel Suleyman,frus1969-76v30_d215
6392,Bulent Ecevit,frus1969-76v30_d215
6393,Demirel Suleyman,frus1969-76v30_d215
6394,Bulent Ecevit,frus1969-76v30_d215
6395,Demirel Suleyman,frus1969-76v30_d215
6396,Irmak Mahmut Sadi,frus1969-76v30_d215
6397,Irmak Mahmut Sadi,frus1969-76v30_d215
6398,Esenbel Melih,frus1969-76v30_d215
6399,Irmak Mahmut Sadi,frus1969-76v30_d215
6400,Clerides Glaufkos,frus1969-76v30_d215
6401,Denktash Rauf,frus1969-76v30_d215
6402,Bulent Ecevit,frus1969-76v30_d215
6403,Irmak Mahmut Sadi,frus1969-76v30_d215
6404,A. Clift Denis,frus1969-76v30_d216
6405,A. Henry Kissinger,frus1969-76v30_d216
6406,Irmak Mahmut Sadi,frus1969-76v30_d217
6407,Brent C. Scowcroft,frus1969-76v30_d218
6408,Ford Gerald R.,frus1969-76v30_d218
6409,A. Henry Kissinger,frus1969-76v30_d218
6410,Esenbel Melih,frus1969-76v30_d218
6411,Irmak Mahmut Sadi,frus1969-76v30_d218
6412,Gen. Sancar Semih,frus1969-76v30_d218
6413,Bulent Ecevit,frus1969-76v30_d218
6414,Esenbel Melih,frus1969-76v30_d218
6415,Bulent Ecevit,frus1969-76v30_d218
6416,Demirel Suleyman,frus1969-76v30_d218
6417,Bulent Ecevit,frus1969-76v30_d218
6418,Bulent Ecevit,frus1969-76v30_d218
6419,Constantine Karamanlis,frus1969-76v30_d218
6420,Brent C. Scowcroft,frus1969-76v30_d219
6421,Ford Gerald R.,frus1969-76v30_d219
6422,Bulent Ecevit,frus1969-76v30_d219
6423,Constantine Karamanlis,frus1969-76v30_d219
6424,III Makarios,frus1969-76v30_d219
6425,Bulent Ecevit,frus1969-76v30_d219
6426,Bulent Ecevit,frus1969-76v30_d219
6427,Brademas John,frus1969-76v30_d219
6428,Brent C. Scowcroft,frus1969-76v30_d220
6429,Ford Gerald R.,frus1969-76v30_d220
6430,A. Henry Kissinger,frus1969-76v30_d220
6431,Constantine Karamanlis,frus1969-76v30_d220
6432,III Makarios,frus1969-76v30_d220
6433,Clerides Glaufkos,frus1969-76v30_d220
6434,Denktash Rauf,frus1969-76v30_d220
6435,Brademas John,frus1969-76v30_d221
6436,Paul S. Sarbanes,frus1969-76v30_d221
6437,Benjamin Rosenthal S.,frus1969-76v30_d221
6438,Ford Gerald R.,frus1969-76v30_d221
6439,Brent C. Scowcroft,frus1969-76v30_d221
6440,Bitsios Dimitrios,frus1969-76v30_d221
6441,III Makarios,frus1969-76v30_d221
6442,Brademas John,frus1969-76v30_d221
6443,A. Henry Kissinger,frus1969-76v30_d221
6444,Paul S. Sarbanes,frus1969-76v30_d221
6445,A. Henry Kissinger,frus1969-76v30_d221
6446,James Schlesinger,frus1969-76v30_d221
6447,Benjamin Rosenthal S.,frus1969-76v30_d221
6448,A. Henry Kissinger,frus1969-76v30_d221
6449,Brademas John,frus1969-76v30_d221
6450,Paul S. Sarbanes,frus1969-76v30_d221
6451,Paul S. Sarbanes,frus1969-76v30_d221
6452,Paul S. Sarbanes,frus1969-76v30_d221
6453,Benjamin Rosenthal S.,frus1969-76v30_d221
6454,A. Henry Kissinger,frus1969-76v30_d221
6455,D. Hugh Scott,frus1969-76v30_d221
6456,Benjamin Rosenthal S.,frus1969-76v30_d221
6457,Paul S. Sarbanes,frus1969-76v30_d221
6458,Benjamin Rosenthal S.,frus1969-76v30_d221
6459,Brademas John,frus1969-76v30_d221
6460,Benjamin Rosenthal S.,frus1969-76v30_d221
6461,Brent C. Scowcroft,frus1969-76v30_d221
6462,Paul S. Sarbanes,frus1969-76v30_d221
6463,Benjamin Rosenthal S.,frus1969-76v30_d221
6464,Paul S. Sarbanes,frus1969-76v30_d221
6465,Brademas John,frus1969-76v30_d221
6466,Benjamin Rosenthal S.,frus1969-76v30_d221
6467,Paul S. Sarbanes,frus1969-76v30_d221
6468,Brent C. Scowcroft,frus1969-76v30_d221
6469,A. Henry Kissinger,frus1969-76v30_d221
6470,Benjamin Rosenthal S.,frus1969-76v30_d221
6471,Brademas John,frus1969-76v30_d221
6472,A. Henry Kissinger,frus1969-76v30_d221
6473,Brent C. Scowcroft,frus1969-76v30_d221
6474,G. Hyland William,frus1969-76v30_d222
6475,A. Henry Kissinger,frus1969-76v30_d222
6476,Demirel Suleyman,frus1969-76v30_d222
6477,Demirel Suleyman,frus1969-76v30_d222
6478,Demirel Suleyman,frus1969-76v30_d222
6479,Demirel Suleyman,frus1969-76v30_d222
6480,Demirel Suleyman,frus1969-76v30_d222
6481,Demirel Suleyman,frus1969-76v30_d222
6482,Erbakan Necmettin,frus1969-76v30_d222
6483,Clerides Glaufkos,frus1969-76v30_d222
6484,Denktash Rauf,frus1969-76v30_d222
6485,Demirel Suleyman,frus1969-76v30_d222
6486,Demirel Suleyman,frus1969-76v30_d222
6487,Bulent Ecevit,frus1969-76v30_d222
6488,Demirel Suleyman,frus1969-76v30_d222
6489,Bulent Ecevit,frus1969-76v30_d222
6490,Demirel Suleyman,frus1969-76v30_d222
6491,Demirel Suleyman,frus1969-76v30_d222
6492,Demirel Suleyman,frus1969-76v30_d222
6493,Ford Gerald R.,frus1969-76v30_d223
6494,A. Henry Kissinger,frus1969-76v30_d223
6495,Donald H. Rumsfeld,frus1969-76v30_d223
6496,Brent C. Scowcroft,frus1969-76v30_d223
6497,A. Henry Kissinger,frus1969-76v30_d223
6498,(Mike) J. Mansfield Michael,frus1969-76v30_d223
6499,A. Henry Kissinger,frus1969-76v30_d223
6500,(Mike) J. Mansfield Michael,frus1969-76v30_d223
6501,D. Hugh Scott,frus1969-76v30_d223
6502,Eagleton F. Thomas,frus1969-76v30_d223
6503,(Mike) J. Mansfield Michael,frus1969-76v30_d223
6504,A. Henry Kissinger,frus1969-76v30_d223
6505,A. Henry Kissinger,frus1969-76v30_d223
6506,Brent C. Scowcroft,frus1969-76v30_d223
6507,(Mike) J. Mansfield Michael,frus1969-76v30_d223
6508,A. Henry Kissinger,frus1969-76v30_d224
6509,B. Macomber William,frus1969-76v30_d224
6510,J. Joseph Sisco,frus1969-76v30_d224
6511,Arthur Hartman,frus1969-76v30_d224
6512,A. Henry Kissinger,frus1969-76v30_d224
6513,A. Henry Kissinger,frus1969-76v30_d224
6514,A. Henry Kissinger,frus1969-76v30_d224
6515,A. Henry Kissinger,frus1969-76v30_d224
6516,Bulent Ecevit,frus1969-76v30_d224
6517,A. Henry Kissinger,frus1969-76v30_d224
6518,Bulent Ecevit,frus1969-76v30_d224
6519,A. Henry Kissinger,frus1969-76v30_d224
6520,A. Henry Kissinger,frus1969-76v30_d224
6521,Bitsios Dimitrios,frus1969-76v30_d224
6522,Bitsios Dimitrios,frus1969-76v30_d224
6523,A. Henry Kissinger,frus1969-76v30_d224
6524,Arthur Hartman,frus1969-76v30_d224
6525,A. Henry Kissinger,frus1969-76v30_d224
6526,A. Henry Kissinger,frus1969-76v30_d224
6527,A. Henry Kissinger,frus1969-76v30_d224
6528,A. Henry Kissinger,frus1969-76v30_d224
6529,A. Henry Kissinger,frus1969-76v30_d224
6530,Esenbel Melih,frus1969-76v30_d224
6531,A. Henry Kissinger,frus1969-76v30_d224
6532,Colonel Kennedy Richard T.,frus1969-76v30_d224
6533,Demirel Suleyman,frus1969-76v30_d224
6534,A. Henry Kissinger,frus1969-76v30_d224
6535,A. Henry Kissinger,frus1969-76v30_d224
6536,A. Henry Kissinger,frus1969-76v30_d224
6537,Bitsios Dimitrios,frus1969-76v30_d224
6538,A. Henry Kissinger,frus1969-76v30_d224
6539,A. Henry Kissinger,frus1969-76v30_d224
6540,III Makarios,frus1969-76v30_d224
6541,Bitsios Dimitrios,frus1969-76v30_d224
6542,Constantine Karamanlis,frus1969-76v30_d224
6543,Constantine Karamanlis,frus1969-76v30_d224
6544,A. Henry Kissinger,frus1969-76v30_d224
6545,Constantine Karamanlis,frus1969-76v30_d224
6546,III Makarios,frus1969-76v30_d224
6547,III Makarios,frus1969-76v30_d224
6548,III Makarios,frus1969-76v30_d224
6549,A. Henry Kissinger,frus1969-76v30_d224
6550,Bulent Ecevit,frus1969-76v30_d224
6551,Bulent Ecevit,frus1969-76v30_d224
6552,Constantine Karamanlis,frus1969-76v30_d224
6553,Constantine Karamanlis,frus1969-76v30_d224
6554,Constantine Karamanlis,frus1969-76v30_d224
6555,Bulent Ecevit,frus1969-76v30_d224
6556,III Makarios,frus1969-76v30_d224
6557,Constantine Karamanlis,frus1969-76v30_d224
6558,Bitsios Dimitrios,frus1969-76v30_d224
6559,Bitsios Dimitrios,frus1969-76v30_d224
6560,A. Henry Kissinger,frus1969-76v30_d224
6561,A. Henry Kissinger,frus1969-76v30_d224
6562,Bulent Ecevit,frus1969-76v30_d224
6563,Bitsios Dimitrios,frus1969-76v30_d224
6564,A. Henry Kissinger,frus1969-76v30_d224
6565,Bulent Ecevit,frus1969-76v30_d224
6566,A. Henry Kissinger,frus1969-76v30_d224
6567,A. Henry Kissinger,frus1969-76v30_d224
6568,A. Henry Kissinger,frus1969-76v30_d224
6569,A. Henry Kissinger,frus1969-76v30_d224
6570,A. Henry Kissinger,frus1969-76v30_d224
6571,A. Henry Kissinger,frus1969-76v30_d224
6572,A. Henry Kissinger,frus1969-76v30_d224
6573,A. Henry Kissinger,frus1969-76v30_d224
6574,A. Henry Kissinger,frus1969-76v30_d224
6575,Brent C. Scowcroft,frus1969-76v30_d225
6576,Ford Gerald R.,frus1969-76v30_d225
6577,A. Henry Kissinger,frus1969-76v30_d225
6578,Demirel Suleyman,frus1969-76v30_d225
6579,Demirel Suleyman,frus1969-76v30_d225
6580,Demirel Suleyman,frus1969-76v30_d225
6581,Demirel Suleyman,frus1969-76v30_d225
6582,Bulent Ecevit,frus1969-76v30_d225
6583,Bulent Ecevit,frus1969-76v30_d225
6584,Bulent Ecevit,frus1969-76v30_d225
6585,Demirel Suleyman,frus1969-76v30_d225
6586,Demirel Suleyman,frus1969-76v30_d225
6587,Demirel Suleyman,frus1969-76v30_d225
6588,Demirel Suleyman,frus1969-76v30_d225
6589,Brent C. Scowcroft,frus1969-76v30_d226
6590,Ford Gerald R.,frus1969-76v30_d226
6591,A. Henry Kissinger,frus1969-76v30_d226
6592,Demirel Suleyman,frus1969-76v30_d226
6593,Bulent Ecevit,frus1969-76v30_d226
6594,Demirel Suleyman,frus1969-76v30_d226
6595,Bulent Ecevit,frus1969-76v30_d226
6596,Bulent Ecevit,frus1969-76v30_d226
6597,Demirel Suleyman,frus1969-76v30_d226
6598,Bulent Ecevit,frus1969-76v30_d226
6599,Demirel Suleyman,frus1969-76v30_d226
6600,Demirel Suleyman,frus1969-76v30_d226
6601,Demirel Suleyman,frus1969-76v30_d226
6602,Bulent Ecevit,frus1969-76v30_d226
6603,Demirel Suleyman,frus1969-76v30_d226
6604,Demirel Suleyman,frus1969-76v30_d227
6605,Esenbel Melih,frus1969-76v30_d227
6606,A. Henry Kissinger,frus1969-76v30_d227
6607,Brent C. Scowcroft,frus1969-76v30_d227
6608,Arthur Hartman,frus1969-76v30_d227
6609,Demirel Suleyman,frus1969-76v30_d227
6610,A. Henry Kissinger,frus1969-76v30_d227
6611,Demirel Suleyman,frus1969-76v30_d227
6612,A. Henry Kissinger,frus1969-76v30_d227
6613,Demirel Suleyman,frus1969-76v30_d227
6614,A. Henry Kissinger,frus1969-76v30_d227
6615,Demirel Suleyman,frus1969-76v30_d227
6616,A. Henry Kissinger,frus1969-76v30_d227
6617,Demirel Suleyman,frus1969-76v30_d227
6618,III Makarios,frus1969-76v30_d227
6619,Demirel Suleyman,frus1969-76v30_d227
6620,A. Henry Kissinger,frus1969-76v30_d227
6621,Demirel Suleyman,frus1969-76v30_d227
6622,A. Henry Kissinger,frus1969-76v30_d227
6623,Demirel Suleyman,frus1969-76v30_d227
6624,III Makarios,frus1969-76v30_d227
6625,III Makarios,frus1969-76v30_d227
6626,III Makarios,frus1969-76v30_d227
6627,A. Henry Kissinger,frus1969-76v30_d227
6628,Bulent Ecevit,frus1969-76v30_d227
6629,Erbakan Necmettin,frus1969-76v30_d227
6630,Demirel Suleyman,frus1969-76v30_d227
6631,III Makarios,frus1969-76v30_d227
6632,A. Henry Kissinger,frus1969-76v30_d227
6633,Demirel Suleyman,frus1969-76v30_d227
6634,A. Henry Kissinger,frus1969-76v30_d227
6635,Bulent Ecevit,frus1969-76v30_d227
6636,A. Andrei Gromyko,frus1969-76v30_d227
6637,Bulent Ecevit,frus1969-76v30_d227
6638,Demirel Suleyman,frus1969-76v30_d227
6639,A. Henry Kissinger,frus1969-76v30_d227
6640,Demirel Suleyman,frus1969-76v30_d227
6641,A. Henry Kissinger,frus1969-76v30_d227
6642,Ford Gerald R.,frus1969-76v30_d228
6643,A. Henry Kissinger,frus1969-76v30_d228
6644,Benjamin Rosenthal S.,frus1969-76v30_d228
6645,Hamilton Herbert Lee,frus1969-76v30_d228
6646,Charles W. Whalen,frus1969-76v30_d228
6647,Dante Fascell,frus1969-76v30_d228
6648,Brademas John,frus1969-76v30_d228
6649,Paul S. Sarbanes,frus1969-76v30_d228
6650,Brent C. Scowcroft,frus1969-76v30_d228
6651,Clerides Glaufkos,frus1969-76v30_d228
6652,Denktash Rauf,frus1969-76v30_d228
6653,Constantine Karamanlis,frus1969-76v30_d228
6654,Demirel Suleyman,frus1969-76v30_d228
6655,A. Henry Kissinger,frus1969-76v30_d228
6656,Constantine Karamanlis,frus1969-76v30_d228
6657,A. Henry Kissinger,frus1969-76v30_d228
6658,Bitsios Dimitrios,frus1969-76v30_d228
6659,Constantine Karamanlis,frus1969-76v30_d228
6660,Demirel Suleyman,frus1969-76v30_d228
6661,Demirel Suleyman,frus1969-76v30_d228
6662,Bulent Ecevit,frus1969-76v30_d228
6663,Bulent Ecevit,frus1969-76v30_d228
6664,Demirel Suleyman,frus1969-76v30_d228
6665,Demirel Suleyman,frus1969-76v30_d228
6666,Demirel Suleyman,frus1969-76v30_d228
6667,Demirel Suleyman,frus1969-76v30_d228
6668,Demirel Suleyman,frus1969-76v30_d228
6669,Bulent Ecevit,frus1969-76v30_d228
6670,Demirel Suleyman,frus1969-76v30_d228
6671,Brent C. Scowcroft,frus1969-76v30_d228
6672,Brent C. Scowcroft,frus1969-76v30_d228
6673,Dante Fascell,frus1969-76v30_d228
6674,A. Henry Kissinger,frus1969-76v30_d228
6675,Dante Fascell,frus1969-76v30_d228
6676,A. Henry Kissinger,frus1969-76v30_d228
